Exchange,Pair,Category,Token CEX,Token Name,Ticker,Market Cap Today,FDV Today,Depth +2%,Depth -2%,Bid Ask Spread Percentage,24H Volume (USD)
Gate.io,USDC,"Smart Contract Platform, Interoperability, Layer 2 (L2), Rollup, Multicoin Capital Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Polychain Capital Portfolio, Made in China",nervos-network,Nervos Network,CKB,199465242.0,202694701.0,1429.3095532694986,1825.242005779443,0.21,419828.0
KuCoin,USDT,"Smart Contract Platform, Interoperability, Layer 2 (L2), Rollup, Multicoin Capital Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Polychain Capital Portfolio, Made in China",nervos-network,Nervos Network,CKB,199465242.0,202694701.0,41213.06695331377,38062.57473578905,0.07,67999.0
MEXC,USDT,"Smart Contract Platform, Interoperability, Layer 2 (L2), Rollup, Multicoin Capital Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Sequoia Capital Portfolio, Blockchain Capital Portfolio, Polychain Capital Portfolio, Made in China",nervos-network,Nervos Network,CKB,199465242.0,202694701.0,46989.96942571067,41465.72731536095,0.02,356860.0
Binance,USDT,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Layer 2 (L2), Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",astar,Astar,ASTR,198074713.0,217643985.0,124444.93535071741,247261.19411314363,0.04,1072278.0
Bitget,USDT,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Layer 2 (L2), Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",astar,Astar,ASTR,198074713.0,217643985.0,50238.64164890413,79281.61465371364,0.39,39502.0
Gate.io,USDT,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Layer 2 (L2), Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",astar,Astar,ASTR,198074713.0,217643985.0,213040.5776760645,154341.9888679195,0.08,1037575.0
KuCoin,USDT,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Layer 2 (L2), Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",astar,Astar,ASTR,198074713.0,217643985.0,34751.81519977658,40366.848242487635,0.04,29763.0
MEXC,USDT,"Smart Contract Platform, Polkadot Ecosystem, Layer 1 (L1), Ethereum Ecosystem, Layer 2 (L2), Alameda Research Portfolio, YZi Labs (Prev. Binance Labs) Portfolio, OKX Ventures Portfolio",astar,Astar,ASTR,198074713.0,217643985.0,45397.319090926896,97768.72055403683,0.04,491511.0
Gate.io,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem, RWA Protocol",chex-token,CHEX Token,CHEX,195818325.0,195818325.0,9958.975429319313,13611.617300868593,0.1,297645.0
MEXC,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), BNB Chain Ecosystem, Solana Ecosystem, Ethereum Ecosystem, Real World Assets (RWA), Base Ecosystem, RWA Protocol",chex-token,CHEX Token,CHEX,195818325.0,195818325.0,740.4830478549272,6997.574259208977,0.05,143288.0
Binance,USDT,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,129758.88637265675,210790.7173371573,0.19,3513696.0
Binance,USDC,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,43729.52926078266,43864.7684535723,0.19,572238.0
Bitget,USDT,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,121437.46952063251,147509.89036110608,0.19,910314.0
Bybit,USDT,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,33147.0582365676,88151.74628868034,0.02,3380104.0
Bybit,USDC,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,9386.300423783528,8517.033837240822,0.02,1217495.0
Gate.io,USDT,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,117309.09404019776,121167.61076972066,0.02,4081324.0
KuCoin,USDT,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,3690.101284673513,94517.34732015617,0.56,30121.0
MEXC,USDT,"Smart Contract Platform, Layer 2 (L2), Zero Knowledge (ZK), ZkSync Ecosystem, Consensys Portfolio, Blockchain Capital Portfolio, OKX Ventures Portfolio",zksync,ZKsync,ZK,194760180.0,1112915313.0,212064.852567435,313142.4718565338,0.21,1568952.0
Binance,USDT,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",basic-attention-token,Basic Attention,BAT,193377349.0,193937394.0,36969.62126525739,51816.76397191655,0.08,2120748.0
Bitget,USDT,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",basic-attention-token,Basic Attention,BAT,193377349.0,193937394.0,66774.4944839129,79118.67653958805,0.23,50233.0
Bybit,USDT,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",basic-attention-token,Basic Attention,BAT,193377349.0,193937394.0,11811.818163066335,13653.872704782556,0.15,70582.0
Gate.io,USDT,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",basic-attention-token,Basic Attention,BAT,193377349.0,193937394.0,23751.261100994794,32089.61289049698,0.23,201811.0
KuCoin,USDT,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",basic-attention-token,Basic Attention,BAT,193377349.0,193937394.0,12706.601288268781,18105.233259148437,0.38,19174.28
MEXC,USDT,"Solana Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Harmony Ecosystem, Ethereum Ecosystem, Pantera Capital Portfolio, Energi Ecosystem, Made in USA",basic-attention-token,Basic Attention,BAT,193377349.0,193937394.0,95377.23821903537,79479.60408720029,0.08,875246.0
Binance,USDT,"Layer 1 (L1), VeChain Ecosystem",vethor-token,VeThor,VTHO,192126413.0,192253344.0,31999.88227634941,60134.34677228212,0.05,933551.0
Bitget,USDT,"Layer 1 (L1), VeChain Ecosystem",vethor-token,VeThor,VTHO,192126413.0,192253344.0,21521.8420484815,44633.358235503896,0.14,136621.0
Bybit,USDT,"Layer 1 (L1), VeChain Ecosystem",vethor-token,VeThor,VTHO,192126413.0,192253344.0,12395.48610028929,16324.209634362269,0.47,17566.94
Gate.io,USDT,"Layer 1 (L1), VeChain Ecosystem",vethor-token,VeThor,VTHO,192126413.0,192253344.0,16502.160729598807,30710.628667833662,0.14,326992.0
KuCoin,USDT,"Layer 1 (L1), VeChain Ecosystem",vethor-token,VeThor,VTHO,192126413.0,192253344.0,2018.4181396107442,24325.918585044026,0.88,13395.67
MEXC,USDT,"Layer 1 (L1), VeChain Ecosystem",vethor-token,VeThor,VTHO,192126413.0,192253344.0,33296.770589734544,82139.48783807835,0.09,335981.0
Binance,USDT,"Crypto-Backed Tokens, BNB Chain Ecosystem, Wrapped-Tokens, Ethereum Ecosystem",wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,191237199.0,191237199.0,37202.283245021856,53641.7451708525,0.02,795940.0
Binance,USDT,"Meme, Ethereum Ecosystem, Dog-Themed",neiro-3,Neiro,NEIRO,190171784.0,190171784.0,345911.38074482663,580561.5090175384,0.01,70429121.0
Binance,USDC,"Meme, Ethereum Ecosystem, Dog-Themed",neiro-3,Neiro,NEIRO,190171784.0,190171784.0,64479.6069131655,129027.29177378149,0.05,5508467.0
Bitget,USDT,"Meme, Ethereum Ecosystem, Dog-Themed",neiro-3,Neiro,NEIRO,190171784.0,190171784.0,268630.6076442715,237064.43552764453,0.02,9636917.0
Bybit,USDT,"Meme, Ethereum Ecosystem, Dog-Themed",neiro-3,Neiro,NEIRO,190171784.0,190171784.0,88657.1874970449,99548.9977937904,0.07,2133421.0
Gate.io,USDT,"Meme, Ethereum Ecosystem, Dog-Themed",neiro-3,Neiro,NEIRO,190171784.0,190171784.0,205225.48881839192,283011.6524387262,0.02,4713805.0
MEXC,USDT,"Meme, Ethereum Ecosystem, Dog-Themed",neiro-3,Neiro,NEIRO,190171784.0,190171784.0,20307.508755636278,14803.750210406191,0.02,651802.0
Binance,USDT,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,189897778.0,189897778.0,67027.75266194466,46953.020617231065,0.03,634658.0
Bitget,USDT,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,189897778.0,189897778.0,86932.44714341674,57205.69793530836,0.03,132234.0
Gate.io,USDT,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,189897778.0,189897778.0,53932.506917742205,29848.57102447285,0.14,317984.0
KuCoin,USDT,"Infrastructure, Smart Contract Platform, NEO Ecosystem",gas,Gas,GAS,189897778.0,189897778.0,5159.646014312308,4066.2031660986245,0.29,10294.89
Binance,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,623298.3969171304,620520.9297822454,0.03,13235739.0
Binance,USDC,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,17876.977275977435,28572.163732066478,0.1,531422.0
Bitget,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,114325.69734974546,115130.94376760873,0.06,3015231.0
Bybit,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,145430.76234311966,98153.2345334092,0.03,2815152.0
Gate.io,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,301961.22855192254,294192.318555932,0.03,4731354.0
KuCoin,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,183379.8099408854,7579.735246759394,0.18,351824.0
MEXC,USDT,"Artificial Intelligence (AI), Smart Contract Platform, Layer 1 (L1), Paradigm Portfolio, Coinbase Ventures Portfolio, DeFiance Capital Portfolio, Polychain Capital Portfolio, Vana Ecosystem",vana,Vana,VANA,190256317.0,741258378.0,41923.41667213924,56773.843301077824,0.11,2680872.0
Binance,USDT,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA",celo,Celo,CELO,187682306.0,327349546.0,90046.16873418001,143126.42022241154,0.03,2772186.0
Bitget,USDT,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA",celo,Celo,CELO,187682306.0,327349546.0,152553.82559481292,184195.51468080343,0.12,125907.0
Bybit,USDT,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA",celo,Celo,CELO,187682306.0,327349546.0,56916.57146805236,47741.70582091464,0.12,287428.0
Gate.io,USDT,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA",celo,Celo,CELO,187682306.0,327349546.0,77672.69623969111,124962.01043582323,0.03,1658811.0
KuCoin,USDT,"Smart Contract Platform, Celo Ecosystem, Layer 2 (L2), DWF Labs Portfolio, Coinbase Ventures Portfolio, Proof of Stake (PoS), Andreessen Horowitz (a16z) Portfolio, Optimism Superchain Ecosystem, Outlier Ventures Portfolio, Made in USA",celo,Celo,CELO,187682306.0,327349546.0,27185.74954275119,30817.424678533727,0.03,807328.0
Bitget,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, ZetaChain Ecosystem, Cross-chain Communication, Made in USA, Chain Abstraction",zetachain,ZetaChain,ZETA,186178690.0,445529396.0,68355.8738645193,154204.14021435243,0.05,564350.0
Bybit,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, ZetaChain Ecosystem, Cross-chain Communication, Made in USA, Chain Abstraction",zetachain,ZetaChain,ZETA,186178690.0,445529396.0,59760.13899753027,105406.57054751641,0.05,3943908.0
Gate.io,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, ZetaChain Ecosystem, Cross-chain Communication, Made in USA, Chain Abstraction",zetachain,ZetaChain,ZETA,186178690.0,445529396.0,129326.248682093,161400.92806269915,0.05,400199.0
KuCoin,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, ZetaChain Ecosystem, Cross-chain Communication, Made in USA, Chain Abstraction",zetachain,ZetaChain,ZETA,186178690.0,445529396.0,40472.19135019866,93558.29031637342,0.09,106841.0
MEXC,USDT,"Smart Contract Platform, BNB Chain Ecosystem, Layer 1 (L1), Ethereum Ecosystem, ZetaChain Ecosystem, Cross-chain Communication, Made in USA, Chain Abstraction",zetachain,ZetaChain,ZETA,186178690.0,445529396.0,64980.62531622115,136567.85347822367,0.09,964521.0
Bitget,USDT,"Meme, Cardano Ecosystem",snek,Snek,SNEK,184169016.0,186278055.0,13184.172634538694,14751.77765077359,0.12,263955.0
Gate.io,USDT,"Meme, Cardano Ecosystem",snek,Snek,SNEK,184169016.0,186278055.0,17962.787630840434,17669.184402331088,0.13,5860816.0
MEXC,USDT,"Meme, Cardano Ecosystem",snek,Snek,SNEK,184169016.0,186278055.0,19693.53158741386,14567.291312140254,0.17,382366.0
Bitget,USDT,"Smart Contract Platform, Gaming (GameFi), Ethereum Ecosystem, Base Ecosystem, Card Games, Paradigm Portfolio, Gaming Blockchains, Gaming Utility Token",echelon-prime,Echelon Prime,PRIME,181955688.0,330002467.0,33786.842270149515,50979.044000467395,0.03,74531.0
Bybit,USDT,"Smart Contract Platform, Gaming (GameFi), Ethereum Ecosystem, Base Ecosystem, Card Games, Paradigm Portfolio, Gaming Blockchains, Gaming Utility Token",echelon-prime,Echelon Prime,PRIME,181955688.0,330002467.0,44831.17472295967,66290.70885179528,0.07,589464.0
Gate.io,USDT,"Smart Contract Platform, Gaming (GameFi), Ethereum Ecosystem, Base Ecosystem, Card Games, Paradigm Portfolio, Gaming Blockchains, Gaming Utility Token",echelon-prime,Echelon Prime,PRIME,181955688.0,330002467.0,90705.94382926165,87377.11031438808,0.07,1387605.0
Bitget,USDT,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,180837559.0,591205316.0,284868.7176913354,309694.63501578814,0.03,4372025.0
Bybit,USDT,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,180837559.0,591205316.0,225716.11100540735,301586.642172574,0.05,2243847.0
Gate.io,USDT,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,180837559.0,591205316.0,123484.11760850977,103880.22486643493,0.02,2384549.0
KuCoin,USDT,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,180837559.0,591205316.0,20399.748253440837,25752.814908884448,0.02,124438.0
MEXC,USDT,"Decentralized Finance (DeFi), Derivatives, Prediction Markets, Solana Ecosystem",drift-protocol,Drift Protocol,DRIFT,180837559.0,591205316.0,1171.3636316135576,1317.4501246542877,0.15,7247.31
Binance,USDT,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,177193.68152771692,254606.5209490845,0.01,11523649.0
Binance,USDC,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,25190.36524701872,37015.72047472796,0.06,635662.0
Bitget,USDT,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,154509.0424027554,257324.26549707004,0.12,609142.0
Bybit,USDT,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,73980.79888021002,62178.6615018897,0.12,1676675.0
Gate.io,USDT,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,196101.81096961867,284285.74770475226,0.01,5615429.0
Gate.io,USDC,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,2428.229537242409,5782.444447527768,0.11,347770.0
KuCoin,USDT,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,45332.13461701358,82957.60927049,0.12,653453.0
MEXC,USDT,"Solana Ecosystem, BRC-20, Bitcoin Ecosystem, Inscriptions",ordinals,ORDI,ORDI,179154727.0,179154727.0,67847.23901427681,97140.99545031776,0.01,4790192.0
Binance,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",cow-protocol,CoW Protocol,COW,178793772.0,376086336.0,52019.44119800719,79928.30605395946,0.05,3883081.0
Binance,USDC,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",cow-protocol,CoW Protocol,COW,178793772.0,376086336.0,8553.37566555841,61796.90956789573,0.08,313719.0
Bitget,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",cow-protocol,CoW Protocol,COW,178793772.0,376086336.0,76755.43057593188,80179.24034327653,0.05,832965.0
Gate.io,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",cow-protocol,CoW Protocol,COW,178793772.0,376086336.0,9445.433366769177,13594.91441889351,0.4,2594287.0
KuCoin,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",cow-protocol,CoW Protocol,COW,178793772.0,376086336.0,22873.45717010827,48493.802964308015,0.21,253850.0
MEXC,USDT,"Decentralized Exchange (DEX), Decentralized Finance (DeFi), Gnosis Chain Ecosystem, MEV Protection, Arbitrum Ecosystem, Ethereum Ecosystem, Intent, Delphi Ventures Portfolio, Blockchain Capital Portfolio",cow-protocol,CoW Protocol,COW,178793772.0,376086336.0,59799.77417979726,60997.0372266669,0.03,2071877.0
Binance,USDT,"Smart Contract Platform, Storage, DePIN, Paradigm Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Made in USA",siacoin,Siacoin,SC,179179373.0,193407474.0,87699.46527362485,99652.2669304441,0.06,432245.0
Bybit,USDT,"Smart Contract Platform, Storage, DePIN, Paradigm Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Made in USA",siacoin,Siacoin,SC,179179373.0,193407474.0,34314.82311325082,38444.18485729989,0.09,55491.0
Gate.io,USDT,"Smart Contract Platform, Storage, DePIN, Paradigm Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Made in USA",siacoin,Siacoin,SC,179179373.0,193407474.0,68557.70842644169,73184.81417715042,0.16,219418.0
MEXC,USDT,"Smart Contract Platform, Storage, DePIN, Paradigm Portfolio, Proof of Work (PoW), DragonFly Capital Portfolio, Made in USA",siacoin,Siacoin,SC,179179373.0,193407474.0,22417.60625239333,26981.23563386434,0.06,137914.0
Bitget,USDT,"Stablecoins, USD Stablecoin, Avalanche Ecosystem, Ethereum Ecosystem, Fiat-backed Stablecoin",elixir-deusd,Elixir deUSD,DEUSD,178819875.0,178819875.0,524049.0530018303,232356.13112797154,0.01,67678.0
Binance,USDT,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index",yearn-finance,yearn.finance,YFI,176786682.0,191701577.0,45745.98047422318,69485.43143224803,0.02,1193033.0
Bitget,USDT,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index",yearn-finance,yearn.finance,YFI,176786682.0,191701577.0,56161.25631865445,74623.27917671838,0.23,74442.0
Bybit,USDT,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index",yearn-finance,yearn.finance,YFI,176786682.0,191701577.0,8381.682762127604,17684.672918035736,0.11,64121.0
Gate.io,USDT,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index",yearn-finance,yearn.finance,YFI,176786682.0,191701577.0,27088.360576639454,47725.09618919011,0.18,273837.0
KuCoin,USDT,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index",yearn-finance,yearn.finance,YFI,176786682.0,191701577.0,19979.52197883913,18411.202952676827,0.04,83845.0
MEXC,USDT,"Decentralized Finance (DeFi), Yield Farming, Yield Aggregator, Yearn Ecosystem, Avalanche Ecosystem, Polygon Ecosystem, Near Protocol Ecosystem, Gnosis Chain Ecosystem, Fantom Ecosystem, Harmony Ecosystem, Arbitrum Ecosystem, Ethereum Ecosystem, Optimism Ecosystem, Base Ecosystem, Index Coop Defi Index, Alameda Research Portfolio, Energi Ecosystem, Sora Ecosystem, Huobi ECO Chain Ecosystem, Blockchain Capital Portfolio, Index Coop Index",yearn-finance,yearn.finance,YFI,176786682.0,191701577.0,41340.98351790772,42774.13185388365,0.04,71373.0
Binance,USDT,"Solana Ecosystem, Meme, Base Ecosystem, AI Meme, AI Agents, Virtuals Protocol Ecosystem, Binance Alpha Spotlight, DeFAI",aixbt,aixbt by Virtuals,AIXBT,175694630.0,187960569.0,118326.69891651852,204705.0124639995,0.05,24869792.0
Binance,USDC,"Solana Ecosystem, Meme, Base Ecosystem, AI Meme, AI Agents, Virtuals Protocol Ecosystem, Binance Alpha Spotlight, DeFAI",aixbt,aixbt by Virtuals,AIXBT,175694630.0,187960569.0,37664.4806972015,52273.08690002123,0.16,1994288.0
